web-scraper-order,web-scraper-start-url,main_article,main_article-href,price,superficie,Adresse,image_lien
"1739980816-1918","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-lac-rose-3117514","2 500 000 CFA","","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3117514_uploaded_image1_1621164126.jpg""); width: 644px;"
"1739980819-1919","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-225-m-thies-3117700","350 000 CFA","225","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3117700_uploaded_image1_1621172779.jpg""); width: 451px;"
"1739980821-1920","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-mbour-3117785","3 200 000 CFA","225 m2","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3117785_uploaded_image1_1621176460.jpg""); width: 416px;"
"1739980824-1921","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-1300-m-fann-3118143","1 750 000 000 CFA","1300","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3118143_uploaded_image1_1621190371.jpg""); width: 369px;"
"1739980826-1922","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-3006-m2-dakar-plateau-3118581","2 705 400 000 CFA","3006","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3118581_uploaded_image2_1621219286.jpeg""); width: 369px;"
"1739980829-1923","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-3-ha-bambilor-3118924","6 000 CFA","","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3118924_uploaded_image1_1621247329.jpg""); width: 392px;"
"1739980831-1924","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-bambilor-3119102","8 000 000 CFA","","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3119102_uploaded_image1_1621251637.jpg""); width: 403px;"
"1739980834-1925","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-374-m-kounoune-3119653","22 000 000 CFA","374 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3119653_uploaded_image1_1621269615.jpg""); width: 630px;"
"1739980836-1926","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-1600-m-thies-3120134","Prix sur demande","1600 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3120134_uploaded_image1_1621288858.jpg""); width: 407px;"
"1739980838-1927","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-553-m2-dakar-plateau-3120213","Prix sur demande","553","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3120213_uploaded_image1_1621291262.jpg""); width: 397px;"
"1739980841-1928","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-ouest-foire-3120222","55 000 000 CFA","150","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3120222_uploaded_image1_1621291529.jpg""); width: 397px;"
"1739980843-1929","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-297-m-mermoz-sacre-coeur-3120223","130 000 000 CFA","297","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3120223_uploaded_image1_1621291669.jpg""); width: 397px;"
"1739980846-1930","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200-m-ouest-foire-3120311","50 000 000 CFA","200","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3120311_uploaded_image1_1621295533.jpg""); width: 397px;"
"1739980849-1931","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-saly-3120710","75 200 000 CFA","300","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3120710_uploaded_image1_1621329852.jpg""); width: 445px;"
"1739980852-1932","https://sn.coinafrique.com/categorie/terrains?page=97","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-saly-3120729","20 000 000 CFA","300","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3120729_uploaded_image1_1621330316.jpg""); width: 445px;"
"1739980864-1933","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-jaxaay-2-3120963","85 000 000 CFA","300 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3120963_uploaded_image1_1621337868.jpg""); width: 443px;"
"1739980866-1934","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-2078-m2-almadies-3121068","2 078 000 000 CFA","2078","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3121068_uploaded_image1_1621341254.jpg""); width: 502px;"
"1739980869-1935","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-3121218","3 000 000 CFA","150 m2","Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/3121218_uploaded_image1_1621346088.jpg""); width: 462px;"
"1739980872-1936","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-1-ha-diamniadio-3121608","60 000 CFA","10000 m2","Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/3121608_uploaded_image1_1621358603.jpg""); width: 398px;"
"1739980874-1937","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-niaga-3121678","23 000 000 CFA","150","Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/3121678_uploaded_image1_1621360728.jpg""); width: 429px;"
"1739980877-1938","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-500-m2-ngaparou-3121833","41 500 000 CFA","500 m2","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3121833_uploaded_image1_1621366417.jpg""); width: 370px;"
"1739980880-1939","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-kounoune-3122050","11 000 000 CFA","150 m2","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3122050_uploaded_image1_1621376578.jpg""); width: 413px;"
"1739980882-1940","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3122068","180 000 CFA","2 m2","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/3122068_uploaded_image1_1621377049.jpg""); width: 411px;"
"1739980885-1941","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-keur-massar-3122554","9 000 000 CFA","150 m2","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3122554_uploaded_image1_1621415724.jpg""); width: 455px;"
"1739980887-1942","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-rufisque-3123243","30 000 000 CFA","300","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3123243_uploaded_image1_1621435338.jpg""); width: 498px;"
"1739980889-1943","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-sindia-3123559","27 000 000 CFA","10461 m2","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3123559_uploaded_image1_1621443337.jpg""); width: 395px;"
"1739980892-1944","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-malikounda-3123741","3 500 000 CFA","300","Malikounda, Sénégal","background-image: url(""https://images.coinafrique.com/3123741_uploaded_image1_1621449363.jpg""); width: 549px;"
"1739980895-1945","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-malikounda-3123752","3 500 000 CFA","300","Malikounda, Sénégal","background-image: url(""https://images.coinafrique.com/3123752_uploaded_image1_1621449825.jpg""); width: 549px;"
"1739980898-1946","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-malikounda-3123756","3 500 000 CFA","300","Malikounda, Sénégal","background-image: url(""https://images.coinafrique.com/3123756_uploaded_image1_1621449887.jpg""); width: 549px;"
"1739980900-1947","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-hann-bel-air-3124174","90 000 000 CFA","300","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3124174_uploaded_image1_1621471012.jpg""); width: 450px;"
"1739980902-1948","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-lac-rose-3124176","Prix sur demande","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3124176_uploaded_image1_1621471293.jpg""); width: 526px;"
"1739980905-1949","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-154-m2-hann-bel-air-3124179","1 050 000 000 CFA","154","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3124179_uploaded_image1_1621471394.jpg""); width: 450px;"
"1739980907-1950","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-niague-3124323","4 000 000 CFA","","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3124323_uploaded_image1_1621494704.jpg""); width: 461px;"
"1739980910-1951","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-2-ha-sindia-3124347","19 000 CFA","20000 m2","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3124347_uploaded_image1_1621495984.jpg""); width: 516px;"
"1739980912-1952","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-almadies-3124350","70 000 000 CFA","200","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3124350_uploaded_image1_1621496034.jpg""); width: 541px;"
"1739980915-1953","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-900-m-medina-3124571","650 000 000 CFA","900","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3124571_uploaded_image1_1621505013.jpg""); width: 671px;"
"1739980918-1954","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-ndiass-3124716","2 000 000 CFA","150 m2","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/3124716_uploaded_image1_1621508478.jpg""); width: 644px;"
"1739980920-1955","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-5000-m2-saly-3124803","300 000 000 CFA","5000","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3124803_uploaded_image1_1621510402.jpg""); width: 445px;"
"1739980926-1956","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-hann-mariste-3125103","115 000 000 CFA","300 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3125103_uploaded_image2_1621519312.jpeg""); width: 393px;"
"1739980933-1957","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-almadies-3125359","150 000 000 CFA","300","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3125359_uploaded_image2_1621526204.jpeg""); width: 482px;"
"1739980939-1958","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-393-m2-dakar-3125394","2 700 000 CFA","393","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3125394_uploaded_image2_1621527619.jpeg""); width: 369px;"
"1739980943-1959","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-almadie2-3125584","23 000 000 CFA","150","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3125584_uploaded_image1_1621533781.jpg""); width: 498px;"
"1739980945-1960","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-sicap-keur-massar-3125590","9 000 000 CFA","150","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3125590_uploaded_image1_1621533882.jpg""); width: 438px;"
"1739980948-1961","https://sn.coinafrique.com/categorie/terrains?page=96","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-160-m-keur-massar-3125592","25 000 000 CFA","168","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3125592_uploaded_image1_1621533965.jpg""); width: 498px;"
